,buys,sells,winners,losers
2473,"('rsi_bins_80_cross_down',)","('macd_bearish_divergence_20d',)",643,874
2474,"('rsi_bins_80_cross_down',)","('macd_bullish_divergence_30d',)",963,610
2475,"('rsi_bins_80_cross_down',)","('macd_bearish_divergence_30d',)",638,811
2476,"('rsi_bins_80_cross_down',)","('higher_highs_3d',)",1021,593
2477,"('rsi_bins_80_cross_down',)","('higher_highs_3d_end',)",836,778
2478,"('rsi_bins_80_cross_down',)","('higher_highs_4d',)",1063,532
2479,"('rsi_bins_80_cross_down',)","('higher_highs_4d_end',)",938,674
2480,"('rsi_bins_80_cross_down',)","('lower_lows_3d',)",665,947
2481,"('rsi_bins_80_cross_down',)","('lower_lows_3d_end',)",909,706
2482,"('rsi_bins_80_cross_down',)","('lower_lows_4d',)",672,931
2483,"('rsi_bins_80_cross_down',)","('lower_lows_4d_end',)",829,783
2484,"('rsi_bins_90_cross_up',)","('eps_growing',)",6,5
2485,"('rsi_bins_90_cross_up',)","('eps_falling',)",0,2
2486,"('rsi_bins_90_cross_up',)","('good_fundamentals',)",19,14
2487,"('rsi_bins_90_cross_up',)","('market_cap_filter',)",21,21
2488,"('rsi_bins_90_cross_up',)","('rsi_bins_20_cross_up',)",11,26
2489,"('rsi_bins_90_cross_up',)","('rsi_bins_20_cross_down',)",12,25
2490,"('rsi_bins_90_cross_up',)","('rsi_bins_30_cross_up',)",21,34
2491,"('rsi_bins_90_cross_up',)","('rsi_bins_30_cross_down',)",24,31
2492,"('rsi_bins_90_cross_up',)","('rsi_bins_40_cross_up',)",22,34
2493,"('rsi_bins_90_cross_up',)","('rsi_bins_40_cross_down',)",25,31
2494,"('rsi_bins_90_cross_up',)","('rsi_bins_50_cross_up',)",29,30
2495,"('rsi_bins_90_cross_up',)","('rsi_bins_50_cross_down',)",20,39
2496,"('rsi_bins_90_cross_up',)","('rsi_bins_60_cross_up',)",35,24
2497,"('rsi_bins_90_cross_up',)","('rsi_bins_60_cross_down',)",27,32
2498,"('rsi_bins_90_cross_up',)","('rsi_bins_70_cross_up',)",48,11
2499,"('rsi_bins_90_cross_up',)","('rsi_bins_70_cross_down',)",30,30
2500,"('rsi_bins_90_cross_up',)","('rsi_bins_80_cross_up',)",44,10
2501,"('rsi_bins_90_cross_up',)","('rsi_bins_80_cross_down',)",25,35
2502,"('rsi_bins_90_cross_up',)","('rsi_bins_90_cross_down',)",22,38
2503,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_35_avg',)",38,22
2504,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_35_avg',)",29,31
2505,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_35_avg_plus_std1',)",31,27
2506,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_35_avg_plus_std1',)",27,33
2507,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_35_avg_minus_std1',)",36,23
2508,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_35_avg_minus_std1',)",32,27
2509,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_35_avg_plus_std2',)",31,25
2510,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_35_avg_plus_std2',)",26,31
2511,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_35_avg_minus_std2',)",33,23
2512,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_35_avg_minus_std2',)",30,29
2513,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_70_avg',)",36,23
2514,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_70_avg',)",28,31
2515,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_70_avg_plus_std1',)",33,26
2516,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_70_avg_plus_std1',)",25,35
2517,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_70_avg_minus_std1',)",30,29
2518,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_70_avg_minus_std1',)",26,33
2519,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_70_avg_plus_std2',)",28,28
2520,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_70_avg_plus_std2',)",22,35
2521,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_70_avg_minus_std2',)",30,27
2522,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_70_avg_minus_std2',)",29,28
2523,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_105_avg',)",41,18
2524,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_105_avg',)",26,33
2525,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_105_avg_plus_std1',)",39,20
2526,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_105_avg_plus_std1',)",27,33
2527,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_105_avg_minus_std1',)",30,29
2528,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_105_avg_minus_std1',)",26,33
2529,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_105_avg_plus_std2',)",33,20
2530,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_105_avg_plus_std2',)",22,32
2531,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_105_avg_minus_std2',)",25,30
2532,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_105_avg_minus_std2',)",24,31
2533,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_140_avg',)",35,24
2534,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_140_avg',)",28,31
2535,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_140_avg_plus_std1',)",39,20
2536,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_140_avg_plus_std1',)",28,32
2537,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_140_avg_minus_std1',)",31,28
2538,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_140_avg_minus_std1',)",27,32
2539,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_140_avg_plus_std2',)",30,21
2540,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_140_avg_plus_std2',)",26,34
2541,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_140_avg_minus_std2',)",25,30
2542,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_140_avg_minus_std2',)",23,32
2543,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_175_avg',)",35,24
2544,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_175_avg',)",28,31
2545,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_175_avg_plus_std1',)",44,16
2546,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_175_avg_plus_std1',)",28,32
2547,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_175_avg_minus_std1',)",30,29
2548,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_175_avg_minus_std1',)",26,33
2549,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_175_avg_plus_std2',)",28,23
2550,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_175_avg_plus_std2',)",25,34
2551,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_175_avg_minus_std2',)",25,30
2552,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_175_avg_minus_std2',)",27,28
2553,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_210_avg',)",37,22
2554,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_210_avg',)",27,32
2555,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_210_avg_plus_std1',)",43,17
2556,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_210_avg_plus_std1',)",27,33
2557,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_210_avg_minus_std1',)",31,27
2558,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_210_avg_minus_std1',)",30,28
2559,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_210_avg_plus_std2',)",28,19
2560,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_210_avg_plus_std2',)",25,35
2561,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_up_210_avg_minus_std2',)",25,30
2562,"('rsi_bins_90_cross_up',)","('rsi_bins_cross_down_210_avg_minus_std2',)",25,30
2563,"('rsi_bins_90_cross_up',)","('rsi_bullish_divergence_10d',)",23,27
2564,"('rsi_bins_90_cross_up',)","('rsi_bearish_divergence_10d',)",31,19
2565,"('rsi_bins_90_cross_up',)","('rsi_bullish_divergence_15d',)",24,32
2566,"('rsi_bins_90_cross_up',)","('rsi_bearish_divergence_15d',)",33,27
2567,"('rsi_bins_90_cross_up',)","('rsi_bullish_divergence_20d',)",26,30
2568,"('rsi_bins_90_cross_up',)","('rsi_bearish_divergence_20d',)",36,24
2569,"('rsi_bins_90_cross_up',)","('rsi_bullish_divergence_30d',)",28,26
2570,"('rsi_bins_90_cross_up',)","('rsi_bearish_divergence_30d',)",30,29
2571,"('rsi_bins_90_cross_up',)","('bb_bbl_cross_up',)",25,31
2572,"('rsi_bins_90_cross_up',)","('bb_bbl_cross_down',)",22,34
2573,"('rsi_bins_90_cross_up',)","('bb_bbm_cross_up',)",27,29
2574,"('rsi_bins_90_cross_up',)","('bb_bbm_cross_down',)",27,29
2575,"('rsi_bins_90_cross_up',)","('bb_bbh_cross_up',)",30,27
2576,"('rsi_bins_90_cross_up',)","('bb_bbh_cross_down',)",27,32
2577,"('rsi_bins_90_cross_up',)","('bb_buy_zone_4d',)",22,38
2578,"('rsi_bins_90_cross_up',)","('bb_buy_zone_3d',)",22,38
2579,"('rsi_bins_90_cross_up',)","('bb_buy_zone_6d',)",21,39
2580,"('rsi_bins_90_cross_up',)","('bb_end_buy_zone',)",24,35
2581,"('rsi_bins_90_cross_up',)","('sma_10_20_cross',)",36,23
2582,"('rsi_bins_90_cross_up',)","('sma_10_50_cross',)",33,23
2583,"('rsi_bins_90_cross_up',)","('sma_10_100_cross',)",30,26
2584,"('rsi_bins_90_cross_up',)","('sma_10_200_cross',)",26,26
2585,"('rsi_bins_90_cross_up',)","('sma_20_50_cross',)",34,22
2586,"('rsi_bins_90_cross_up',)","('sma_20_100_cross',)",33,21
2587,"('rsi_bins_90_cross_up',)","('sma_20_200_cross',)",26,25
2588,"('rsi_bins_90_cross_up',)","('sma_50_100_cross',)",30,21
2589,"('rsi_bins_90_cross_up',)","('sma_50_200_cross',)",27,19
2590,"('rsi_bins_90_cross_up',)","('sma_100_200_cross',)",27,16
2591,"('rsi_bins_90_cross_up',)","('price_above_sma_10',)",22,38
2592,"('rsi_bins_90_cross_up',)","('sma_10_zscore_cross_2std',)",23,31
2593,"('rsi_bins_90_cross_up',)","('sma_10_zscore_cross_3std',)",8,7
2594,"('rsi_bins_90_cross_up',)","('price_above_sma_20',)",22,38
2595,"('rsi_bins_90_cross_up',)","('sma_20_zscore_cross_2std',)",25,31
2596,"('rsi_bins_90_cross_up',)","('sma_20_zscore_cross_3std',)",23,16
2597,"('rsi_bins_90_cross_up',)","('price_above_sma_50',)",22,38
2598,"('rsi_bins_90_cross_up',)","('sma_50_zscore_cross_2std',)",21,35
2599,"('rsi_bins_90_cross_up',)","('sma_50_zscore_cross_3std',)",12,20
2600,"('rsi_bins_90_cross_up',)","('price_above_sma_100',)",22,38
2601,"('rsi_bins_90_cross_up',)","('sma_100_zscore_cross_2std',)",28,22
2602,"('rsi_bins_90_cross_up',)","('sma_100_zscore_cross_3std',)",7,24
2603,"('rsi_bins_90_cross_up',)","('price_above_sma_200',)",25,35
2604,"('rsi_bins_90_cross_up',)","('sma_200_zscore_cross_2std',)",15,26
2605,"('rsi_bins_90_cross_up',)","('sma_200_zscore_cross_3std',)",1,25
2606,"('rsi_bins_90_cross_up',)","('macd_bullish_divergence_10d',)",40,19
2607,"('rsi_bins_90_cross_up',)","('macd_bearish_divergence_10d',)",30,30
2608,"('rsi_bins_90_cross_up',)","('macd_bullish_divergence_15d',)",37,22
2609,"('rsi_bins_90_cross_up',)","('macd_bearish_divergence_15d',)",25,32
2610,"('rsi_bins_90_cross_up',)","('macd_bullish_divergence_20d',)",36,23
2611,"('rsi_bins_90_cross_up',)","('macd_bearish_divergence_20d',)",27,30
2612,"('rsi_bins_90_cross_up',)","('macd_bullish_divergence_30d',)",33,26
2613,"('rsi_bins_90_cross_up',)","('macd_bearish_divergence_30d',)",33,22
2614,"('rsi_bins_90_cross_up',)","('higher_highs_3d',)",39,21
2615,"('rsi_bins_90_cross_up',)","('higher_highs_3d_end',)",31,29
2616,"('rsi_bins_90_cross_up',)","('higher_highs_4d',)",41,18
2617,"('rsi_bins_90_cross_up',)","('higher_highs_4d_end',)",34,26
2618,"('rsi_bins_90_cross_up',)","('lower_lows_3d',)",36,24
2619,"('rsi_bins_90_cross_up',)","('lower_lows_3d_end',)",31,29
2620,"('rsi_bins_90_cross_up',)","('lower_lows_4d',)",29,30
2621,"('rsi_bins_90_cross_up',)","('lower_lows_4d_end',)",40,20
2622,"('rsi_bins_90_cross_down',)","('eps_growing',)",7,4
2623,"('rsi_bins_90_cross_down',)","('eps_falling',)",0,2
2624,"('rsi_bins_90_cross_down',)","('good_fundamentals',)",23,11
2625,"('rsi_bins_90_cross_down',)","('market_cap_filter',)",29,14
2626,"('rsi_bins_90_cross_down',)","('rsi_bins_20_cross_up',)",13,24
2627,"('rsi_bins_90_cross_down',)","('rsi_bins_20_cross_down',)",12,25
2628,"('rsi_bins_90_cross_down',)","('rsi_bins_30_cross_up',)",21,36
2629,"('rsi_bins_90_cross_down',)","('rsi_bins_30_cross_down',)",23,34
2630,"('rsi_bins_90_cross_down',)","('rsi_bins_40_cross_up',)",21,39
2631,"('rsi_bins_90_cross_down',)","('rsi_bins_40_cross_down',)",25,35
2632,"('rsi_bins_90_cross_down',)","('rsi_bins_50_cross_up',)",28,35
2633,"('rsi_bins_90_cross_down',)","('rsi_bins_50_cross_down',)",21,42
2634,"('rsi_bins_90_cross_down',)","('rsi_bins_60_cross_up',)",40,23
2635,"('rsi_bins_90_cross_down',)","('rsi_bins_60_cross_down',)",27,36
2636,"('rsi_bins_90_cross_down',)","('rsi_bins_70_cross_up',)",53,10
2637,"('rsi_bins_90_cross_down',)","('rsi_bins_70_cross_down',)",26,37
2638,"('rsi_bins_90_cross_down',)","('rsi_bins_80_cross_up',)",51,5
2639,"('rsi_bins_90_cross_down',)","('rsi_bins_80_cross_down',)",33,28
2640,"('rsi_bins_90_cross_down',)","('rsi_bins_90_cross_up',)",19,0
2641,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_35_avg',)",41,23
2642,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_35_avg',)",28,36
2643,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_35_avg_plus_std1',)",40,22
2644,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_35_avg_plus_std1',)",33,31
2645,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_35_avg_minus_std1',)",39,24
2646,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_35_avg_minus_std1',)",30,33
2647,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_35_avg_plus_std2',)",34,26
2648,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_35_avg_plus_std2',)",31,30
2649,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_35_avg_minus_std2',)",39,20
2650,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_35_avg_minus_std2',)",31,31
2651,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_70_avg',)",40,23
2652,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_70_avg',)",26,37
2653,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_70_avg_plus_std1',)",42,21
2654,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_70_avg_plus_std1',)",30,34
2655,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_70_avg_minus_std1',)",30,32
2656,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_70_avg_minus_std1',)",26,37
2657,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_70_avg_plus_std2',)",30,30
2658,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_70_avg_plus_std2',)",29,32
2659,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_70_avg_minus_std2',)",32,28
2660,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_70_avg_minus_std2',)",27,33
2661,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_105_avg',)",46,17
2662,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_105_avg',)",30,33
2663,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_105_avg_plus_std1',)",50,13
2664,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_105_avg_plus_std1',)",28,36
2665,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_105_avg_minus_std1',)",34,28
2666,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_105_avg_minus_std1',)",25,37
2667,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_105_avg_plus_std2',)",34,21
2668,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_105_avg_plus_std2',)",31,26
2669,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_105_avg_minus_std2',)",24,32
2670,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_105_avg_minus_std2',)",23,33
2671,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_140_avg',)",41,21
2672,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_140_avg',)",33,29
2673,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_140_avg_plus_std1',)",50,13
2674,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_140_avg_plus_std1',)",29,35
2675,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_140_avg_minus_std1',)",36,26
2676,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_140_avg_minus_std1',)",24,38
2677,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_140_avg_plus_std2',)",30,21
2678,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_140_avg_plus_std2',)",32,27
2679,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_140_avg_minus_std2',)",26,30
2680,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_140_avg_minus_std2',)",23,33
2681,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_175_avg',)",38,22
2682,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_175_avg',)",28,32
2683,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_175_avg_plus_std1',)",54,7
2684,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_175_avg_plus_std1',)",27,34
2685,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_175_avg_minus_std1',)",31,29
2686,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_175_avg_minus_std1',)",21,39
2687,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_175_avg_plus_std2',)",32,18
2688,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_175_avg_plus_std2',)",34,22
2689,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_175_avg_minus_std2',)",30,26
2690,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_175_avg_minus_std2',)",26,30
2691,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_210_avg',)",41,19
2692,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_210_avg',)",28,32
2693,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_210_avg_plus_std1',)",54,7
2694,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_210_avg_plus_std1',)",28,33
2695,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_210_avg_minus_std1',)",30,29
2696,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_210_avg_minus_std1',)",25,34
2697,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_210_avg_plus_std2',)",34,14
2698,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_210_avg_plus_std2',)",37,24
2699,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_up_210_avg_minus_std2',)",29,27
2700,"('rsi_bins_90_cross_down',)","('rsi_bins_cross_down_210_avg_minus_std2',)",27,29
2701,"('rsi_bins_90_cross_down',)","('rsi_bullish_divergence_10d',)",24,28
2702,"('rsi_bins_90_cross_down',)","('rsi_bearish_divergence_10d',)",33,21
2703,"('rsi_bins_90_cross_down',)","('rsi_bullish_divergence_15d',)",25,35
2704,"('rsi_bins_90_cross_down',)","('rsi_bearish_divergence_15d',)",32,32
2705,"('rsi_bins_90_cross_down',)","('rsi_bullish_divergence_20d',)",29,31
2706,"('rsi_bins_90_cross_down',)","('rsi_bearish_divergence_20d',)",36,28
2707,"('rsi_bins_90_cross_down',)","('rsi_bullish_divergence_30d',)",29,29
2708,"('rsi_bins_90_cross_down',)","('rsi_bearish_divergence_30d',)",28,35
2709,"('rsi_bins_90_cross_down',)","('bb_bbl_cross_up',)",26,32
2710,"('rsi_bins_90_cross_down',)","('bb_bbl_cross_down',)",24,34
2711,"('rsi_bins_90_cross_down',)","('bb_bbm_cross_up',)",25,35
2712,"('rsi_bins_90_cross_down',)","('bb_bbm_cross_down',)",23,37
2713,"('rsi_bins_90_cross_down',)","('bb_bbh_cross_up',)",50,11
2714,"('rsi_bins_90_cross_down',)","('bb_bbh_cross_down',)",29,34
2715,"('rsi_bins_90_cross_down',)","('bb_buy_zone_4d',)",37,27
2716,"('rsi_bins_90_cross_down',)","('bb_buy_zone_3d',)",38,26
2717,"('rsi_bins_90_cross_down',)","('bb_buy_zone_6d',)",37,27
2718,"('rsi_bins_90_cross_down',)","('bb_end_buy_zone',)",25,38
2719,"('rsi_bins_90_cross_down',)","('sma_10_20_cross',)",36,27
2720,"('rsi_bins_90_cross_down',)","('sma_10_50_cross',)",34,26
2721,"('rsi_bins_90_cross_down',)","('sma_10_100_cross',)",32,26
2722,"('rsi_bins_90_cross_down',)","('sma_10_200_cross',)",28,24
2723,"('rsi_bins_90_cross_down',)","('sma_20_50_cross',)",32,28
2724,"('rsi_bins_90_cross_down',)","('sma_20_100_cross',)",31,27
2725,"('rsi_bins_90_cross_down',)","('sma_20_200_cross',)",29,21
2726,"('rsi_bins_90_cross_down',)","('sma_50_100_cross',)",33,22
2727,"('rsi_bins_90_cross_down',)","('sma_50_200_cross',)",28,18
2728,"('rsi_bins_90_cross_down',)","('sma_100_200_cross',)",28,16
2729,"('rsi_bins_90_cross_down',)","('price_above_sma_10',)",37,27
2730,"('rsi_bins_90_cross_down',)","('sma_10_zscore_cross_2std',)",24,31
2731,"('rsi_bins_90_cross_down',)","('sma_10_zscore_cross_3std',)",9,6
2732,"('rsi_bins_90_cross_down',)","('price_above_sma_20',)",35,29
2733,"('rsi_bins_90_cross_down',)","('sma_20_zscore_cross_2std',)",29,31
2734,"('rsi_bins_90_cross_down',)","('sma_20_zscore_cross_3std',)",24,16
2735,"('rsi_bins_90_cross_down',)","('price_above_sma_50',)",34,30
2736,"('rsi_bins_90_cross_down',)","('sma_50_zscore_cross_2std',)",25,33
2737,"('rsi_bins_90_cross_down',)","('sma_50_zscore_cross_3std',)",13,20
2738,"('rsi_bins_90_cross_down',)","('price_above_sma_100',)",34,30
2739,"('rsi_bins_90_cross_down',)","('sma_100_zscore_cross_2std',)",30,21
2740,"('rsi_bins_90_cross_down',)","('sma_100_zscore_cross_3std',)",6,25
2741,"('rsi_bins_90_cross_down',)","('price_above_sma_200',)",34,27
2742,"('rsi_bins_90_cross_down',)","('sma_200_zscore_cross_2std',)",16,26
2743,"('rsi_bins_90_cross_down',)","('sma_200_zscore_cross_3std',)",1,25
2744,"('rsi_bins_90_cross_down',)","('macd_bullish_divergence_10d',)",39,24
2745,"('rsi_bins_90_cross_down',)","('macd_bearish_divergence_10d',)",33,31
2746,"('rsi_bins_90_cross_down',)","('macd_bullish_divergence_15d',)",40,23
2747,"('rsi_bins_90_cross_down',)","('macd_bearish_divergence_15d',)",28,33
2748,"('rsi_bins_90_cross_down',)","('macd_bullish_divergence_20d',)",41,22
2749,"('rsi_bins_90_cross_down',)","('macd_bearish_divergence_20d',)",27,34
2750,"('rsi_bins_90_cross_down',)","('macd_bullish_divergence_30d',)",40,23
2751,"('rsi_bins_90_cross_down',)","('macd_bearish_divergence_30d',)",33,23
2752,"('rsi_bins_90_cross_down',)","('higher_highs_3d',)",49,15
2753,"('rsi_bins_90_cross_down',)","('higher_highs_3d_end',)",45,19
2754,"('rsi_bins_90_cross_down',)","('higher_highs_4d',)",46,17
2755,"('rsi_bins_90_cross_down',)","('higher_highs_4d_end',)",42,22
2756,"('rsi_bins_90_cross_down',)","('lower_lows_3d',)",40,24
2757,"('rsi_bins_90_cross_down',)","('lower_lows_3d_end',)",42,22
2758,"('rsi_bins_90_cross_down',)","('lower_lows_4d',)",32,31
